986,,7011385,,7,704091,45244,5360,"11","56",,"1971",569,154,,,,1
987,1,7011385,,7,704091,45244,5364,"11",,"2","2000",360,1928,,,,1
987,2,7011385,,7,704091,45244,5368,"11",,"18","1993",2,1390,,,,1
988,,7011385,,7,704091,45244,5371,"11","56",,"1971",418,153,,,,1
989,1,7011385,,7,704091,131029,5375,"11","61",,"1971",259,33,,,,1
989,2,7011385,,7,704091,131029,5377,"11","61",,"1971",214,33,,,,1
990,,7011385,,7,704091,45505,5379,"11","61",,"1971",414,728,,,,1
991,,7011385,,7,704091,45505,5383,"11","61",,"1971",506,726,,,,1
992,,7011385,,7,704091,45511,5387,"11","61",,"1971",869,252,,,,1
993,,7011385,,7,704091,45244,5392,"11",,"32","2001",5251,252,,,,1
994,1,7011385,,7,704091,45244,5394,"11",,"18","1993",2065,252,,,,1
994,2,7011385,,6,704091,45244,5405,"11",,"18","1993",55,252,,,,1
995,,7011385,,7,704091,45652,5408,"11",,"11","1983",470,974,,,,1
996,,7011385,,7,704091,45652,5412,"11","56",,"1971",442,976,,,,1
997,,7011385,,7,704091,45652,5418,"11",,"5","1982",678,1571,,,,1
998,,7011385,,7,704091,45652,5427,"11","56",,"1971",573,1571,,,,1
999,,7011385,,7,704091,45652,5434,"11",,"87","2002",376,979,,,,1
1000,1,7011385,,7,704091,45244,5440,"11",,"64","2006",551,1889,,,,1
1000,2,7011385,,7,704091,45244,5446,"11",,"18","1993",23,152,,,,1
1001,1,7011385,,7,704091,45244,5449,"11",,"18","1993",300,1779,,,,1
1001,2,7011385,,6,704091,45244,5453,"11",,"18","1993",17,1376,,,,1
1002,1,7011385,,7,704091,45244,5456,"11",,"18","1993",390,1454,,,,1
1002,2,7011385,,7,704091,45244,5460,"11",,"18","1993",15,1454,,,,1
1003,1,7011385,,7,704091,45244,5463,"11",,"18","1993",407,1815,,,,1
1003,2,7011385,,7,704091,45244,5469,"11",,"18","1993",6,1815,,,,1
1004,,7011385,,7,704091,45652,5472,"11","56",,"1971",434,1815,,,,1
1005,,7011385,,7,704091,45652,5480,"11",,"33","1993",431,1815,,,,1
1006,,7011385,,7,704091,45652,5486,"11",,"30","1990",320,1595,,,,1
1007,1,7011385,,7,704091,45244,5490,"11",,"18","1993",345,1400,,,,1
1007,2,7011385,,7,704091,45244,5494,"11",,"18","1993",10,1400,,,,1
1008,1,7011385,,7,704091,45244,5497,"11",,"18","1993",398,1389,,,,1
1008,2,7011385,,7,704091,45244,5501,"11",,"18","1993",73,1389,,,,1
1009,1,7011385,,7,704091,45824,5504,"12",,"112","2004",498,1211,,,,1
1009,2,7011385,,7,704091,45824,5510,"12",,"6","2001",363,1845,,,,1
1009,3,7011385,,7,704091,45824,5514,"12",,"6","2001",152,1845,,,,1
1010,,7011385,,7,704091,45681,5519,"11","56",,"1971",671,33,,,,1
1011,1,7011385,,7,704091,45652,5523,"11","66",,"1971",718,949,,,,1
1011,2,7011385,,7,704091,45652,5525,"11",,"8","1988",586,971,,,,1
1011,3,7011385,,7,704091,45652,5530,"11","66",,"1971",249,33,,,,1
1012,,7011385,,7,704091,45824,5534,"12","65",,"1971",617,1430,,,,1
1013,,7011385,,7,704091,125744,5542,"12","66",,"1971",938,33,,,,1
1014,1,7011385,,7,704091,45652,5544,"12","66",,"1971",663,970,,,,1
1014,2,7011385,,7,704091,45534,5549,"12","66",,"1971",594,1736,,,,1
1015,1,7011385,,7,704091,45534,5557,"12","66",,"1971",583,1932,,,,1
1015,2,7011385,,7,704091,45534,5561,"12",,"23","1982",578,1399,,,,1
1015,3,7011385,,7,704091,125744,5565,"12",,"10","1980",345,33,,,,1
1016,,7011385,,6,704091,45652,5569,"12","66",,"1971",1392,1376,,,,1
1017,,7011385,,7,704091,45652,5572,"12","66",,"1971",14310,969,,,,1
1018,,7011385,,7,704091,45652,5589,"12","66",,"1971",151,926,,,,1
1019,,7011385,,7,704091,45244,5593,"12",,"97","2003",8700,252,,,,1
1020,,7011385,,7,704091,45801,5614,"12","70",,"1971",351,1376,,,,1
1021,,7011385,,7,704091,45244,5617,"12",,"66","2004",9772,252,,,,1
1022,,7011385,,7,704091,45273,5638,"12","72",,"1971",2973,151,,,,1
1023,1,7011385,,7,704091,45563,5643,"16",,"10","2002",2180,1055,,,,1
1023,2,7011385,,7,704091,45273,5655,"16","95",,"1971",72,260,,,,1
1023,3,7011385,,7,704091,45273,5658,"16","95",,"1971",42,261,,,,1
1023,4,7011385,,7,704091,45563,5661,"16","95",,"1971",44,262,,,,1
1025,,7011385,,7,704091,45563,5667,"16","95",,"1971",692,1053,,,,1
1026,,7011385,,7,704091,45563,5671,"16","95",,"1971",942,1523,,,,1
1027,1,7011385,,7,704091,45681,5678,"12",,"12","1995",656,33,,,,1
1027,2,7011385,,7,704091,45563,5680,"12",,"8","1994",269,1056,,,,1
1027,3,7011385,,7,704091,45563,5683,"12",,"12","1995",933,1930,,,,1
1028,1,7011385,,7,704091,45563,5703,"11","63",,"1971",1567,1058,,,,1
1028,2,7011385,,7,704091,45801,5708,"11",,"24","2002",4893,33,,,,1
1028,3,7011385,,7,704091,45244,5712,"11",,"9","2002",228,1318,,,,1
1028,4,7011385,,7,704091,45215,5715,"11",,"24","2002",225,305,,,,1
1028,5,7011385,,7,704091,45244,5718,"11",,"4","1995",231,1317,,,,1
1028,6,7011385,,7,704091,45244,5721,"11",,"4","1995",233,1311,,,,1
1028,7,7011385,,7,704091,45244,5724,"11",,"4","1995",226,1297,,,,1
1029,,7011385,,7,704091,45563,5727,"12",,"61","2001",1537,1057,,,,1
1030,,7011385,,7,704091,45563,5742,"12",,"61","2001",1350,925,,,,1
1031,1,7011385,,7,704091,45511,5753,"11",,"61","2001",2016,252,,,,1
1031,2,7011385,,6,704091,45511,5760,"11","61",,"1971",1667,1376,,,,1
1032,,7011385,,6,704091,45681,5763,"11","61",,"1971",5494,33,,,,1
1033,1,7011393,,7,704091,45563,5768,"11",,"60","2001",2798,1855,,,,1
1033,2,7011393,,7,704091,45563,5773,"11",,"15","1980",335,1833,,,,1
1033,3,7011393,,7,704091,45563,5776,"11",,"2","1991",19,1676,,,,1
1033,4,7011393,,7,704091,45681,5778,"11",,"60","2001",87,33,,,,1
1034,1,7011393,,7,704091,45563,5780,"11",,"60","2001",351,1093,,,,1
1034,2,7011393,,7,704091,45563,5784,"11",,"60","2001",34,1093,,,,1
1035,,7011393,,7,704091,45563,5786,"11","63",,"1971",50,1068,,,,1
1036,,7011393,,7,704091,45563,5789,"11","63",,"1971",88,1067,,,,1
1037,,7011393,,7,704091,45563,5792,"11","63",,"1971",72,1064,,,,1
1038,,7011393,,7,704091,45563,5795,"11","63",,"1971",40,1065,,,,1
1039,1,7011393,,7,704091,45563,5798,"11",,"30","2001",353,1092,,,,1
1039,2,7011393,,7,704091,45563,5800,"11",,"60","2001",39,1092,,,,1
1040,,7011393,,7,704091,45563,5802,"11","63",,"1971",66,1061,,,,1
1041,,7011393,,7,704091,45563,5805,"11","63",,"1971",20,1061,,,,1
1042,1,7011393,,7,704091,45563,5808,"17",,"46","2003",751,1867,,,,1
1042,2,7011393,,7,704091,45563,5815,"17",,"60","2001",195,33,,,,1
1042,3,7011393,,7,704091,45681,5817,"17",,"60","2001",18,33,,,,1
1043,,7011393,,7,704091,45681,5819,"17",,"60","2001",472,33,,,,1
1044,1,7011393,,6,704091,45681,5823,"17",,"60","2001",8540,33,,,,1
1044,2,7011393,,7,704091,45681,5825,"17",,"60","2001",42,33,,,,1
1044,3,7011393,,7,704091,45681,5827,"17",,"60","2001",246,33,,,,1
1044,4,7011393,,7,704091,45563,5829,"17",,"60","2001",1146,33,,,,1
1044,5,7011393,,7,704091,45563,5833,"17",,"60","2001",333,33,,,,1
1045,1,7011393,,7,704091,45563,5835,"17",,"60","2001",786,1059,,,,1
1045,2,7011393,,7,704091,45563,5839,"17",,"60","2001",44,1059,,,,1
1046,,7011393,,7,704091,45563,5841,"17",,"1","1995",461,1127,,,,1
1047,,7011393,,7,704091,45563,5844,"17",,"1","1995",375,33,,,,1
1048,,7011393,,7,704091,45563,5846,"17",,"1","1995",1058,33,,,,1
1049,,7011393,,7,704091,45563,5849,"16",,"30","1984",7742,106,,,,1
1050,1,7011393,,7,704091,45296,5857,"17","114",,"1971",883,33,,,,1
1050,2,7011393,,7,704091,45296,5862,"17",,"60","2001",5513,252,,,,1
1050,3,7011393,,7,704091,45296,5873,"17","114",,"1971",66,926,,,,1
1050,4,7011393,,7,704091,45563,5877,"17",,"60","2001",36,252,,,,1
1051,,7011393,,7,704091,45698,5879,"17","115",,"1971",60,861,,,,1
1055,,7011385,,6,704091,45273,5882,"16","95",,"1971",1012,1376,,,,1
1056,,7011385,,6,704091,45563,5885,"16","95",,"1971",543,33,,,,1
1057,,7011385,,6,704091,45563,5889,"16","95",,"1971",480,33,,,,1
1058,,7011385,,6,704091,45563,5893,"16","95",,"1971",591,1049,,,,1
1059,,7011385,,6,704091,45563,5897,"16","95",,"1971",2417,33,,,,1
1060,,7011385,,6,704091,45563,5899,"16","95",,"1971",1017,33,,,,1
1061,,7011385,,6,704091,45273,5903,"16","95",,"1971",1014,33,,,,1
1062,,7011385,,6,704091,45273,5907,"16","95",,"1971",981,33,,,,1
1063,,7011385,,7,704091,45563,5909,"16","95",,"1971",875,1048,,,,1
1064,,7011385,,6,704091,45563,5915,"12","72",,"1971",1470,33,,,,1
1065,,7011385,,7,704091,45401,5922,"12","72",,"1971",6089,582,,,,1
1066,1,7011385,,7,704091,45652,5929,"12",,"32","2002",2944,967,,,,1
1066,2,7011385,,7,704091,45652,5934,"12",,"32","2002",8914,1054,,,,1
1066,3,7011385,,7,704091,45652,5939,"12",,"15","1989",3176,1054,,,,1
1066,4,7011385,,7,704091,45296,5942,"12","168",,"1971",174,926,,,,1
1066,5,7011385,,7,704091,45631,5946,"12",,"2","1983",3245,968,,,,1
1066,6,7011385,,7,704091,45631,5950,"12","168",,"1971",717,968,,,,1
1066,7,7011385,,7,704091,45652,5953,"12",,"20","1993",3586,1054,,,,1
1066,8,7011385,,7,704091,45652,5955,"12",,"20","1993",56,1054,,,,1
1066,9,7011385,,7,704091,45652,5958,"12",,"20","1993",179,1054,,,,1
1067,1,7011385,,7,704091,135470,5960,"12",,"20","1993",2460,1925,,,,1
1067,2,7011385,,7,704091,135470,5964,"12",,"20","1993",3713,33,,,,1
1068,,7011385,,7,704091,125744,5967,"12","66",,"1971",997,1925,,,,1
1069,,7011385,,7,704091,125744,5978,"12",,"2","1980",1515,1925,,,,1
1070,,7011385,,7,704091,125744,5984,"12",,"2","1980",802,1376,,,,1
1071,1,7011385,,7,704091,125744,5988,"12","64",,"1971",637,33,,,,1
1071,2,7011385,,7,704091,125744,5995,"12","64",,"1971",1253,33,,,,1
1072,,7011385,,7,704091,125744,6000,"12",,"82","2002",2175,33,,,,1
1073,1,7011385,,7,704091,125744,6002,"12",,"82","2002",152,33,,,,1
1073,2,7011385,,6,704091,125744,6004,"12",,"82","2002",163,33,,,,1
1074,1,7011385,,7,704091,125744,6006,"12","64",,"1971",539,33,,,,1
1074,2,7011385,,7,704091,125744,6012,"12",,"71","2002",3765,33,,,,1
1074,3,7011385,,6,704091,125744,6015,"12",,"71","2002",53,33,,,,1
1075,,7011385,,7,704091,125744,6017,"12","64",,"1971",432,33,,,,1
1076,,7011385,,7,704091,125744,6021,"12","64",,"1971",601,33,,,,1
1077,,7011385,,7,704091,125744,6023,"12",,"71","2002",3652,33,,,,1
1078,,7011385,,6,704091,125744,6025,"12",,"71","2002",300,33,,,,1
1079,,7011385,,6,704091,135470,6027,"12",,"71","2002",820,33,,,,1
1080,,7011385,,7,704091,135470,6029,"12","64",,"1971",3102,33,,,,1
1081,,7011385,,7,704091,135470,6031,"12","68",,"1971",3352,33,,,,1
1082,,7011385,,6,704091,135470,6033,"12",,"71","2002",737,33,,,,1
1083,1,7011385,,6,704091,135470,6035,"12",,"71","2002",947,33,,,,1
1083,2,7011385,,7,704091,135470,6037,"12",,"71","2002",70,33,,,,1
1083,3,7011385,,7,704091,135470,6039,"12",,"71","2002",46,33,,,,1
1084,,7011385,,7,704091,135470,6041,"12",,"71","2002",5601,33,,,,1
1085,,7011385,,7,704091,45652,6043,"12",,"20","1993",11952,986,,,,1
1086,1,7011385,,6,704091,135470,6046,"12",,"20","1993",55583,33,,,,1
1086,2,7011385,,6,704091,125744,6051,"12",,"2","1982",2249,1376,,,,1
1086,3,7011385,,7,704091,45468,6054,"12",,"171","2004",464,1457,,,,1
1086,4,7011385,,7,704091,135470,6058,"12",,"20","1993",2086,33,,,,1
1086,5,7011385,,7,704091,135470,6061,"12",,"20","1993",1331,33,,,,1
1086,6,7011385,,7,704091,135470,6064,"12",,"20","1993",516,33,,,,1
1086,7,7011385,,7,704091,135470,6067,"12",,"20","1993",113,33,,,,1
1086,8,7011385,,7,704091,135470,6070,"12",,"20","1993",150,33,,,,1
1086,9,7011385,,7,704091,135470,6073,"12",,"20","1993",156,33,,,,1
1086,10,7011385,,7,704091,135470,6076,"12",,"20","1993",92,33,,,,1
1086,11,7011385,,7,704091,135470,6079,"12",,"20","1993",73,33,,,,1
1086,12,7011385,,7,704091,135470,6082,"12",,"20","1993",277,1376,,,,1
1086,13,7011385,,7,704091,135470,6085,"12",,"20","1993",475,33,,,,1
1086,14,7011385,,7,704091,135470,6087,"12",,"20","1993",169,33,,,,1
1086,15,7011385,,7,704091,135470,6091,"12",,"20","1993",184,33,,,,1
1086,16,7011385,,7,704091,135470,6093,"12",,"20","1993",3885,1376,,,,1
1087,1,7011385,,7,704091,45468,6096,"12",,"10","1983",459,322,,,,1
1087,2,7011385,,6,704091,45468,6100,"12",,"19","1981",22,322,,,,1
1088,,7011385,,7,704091,45468,6103,"12",,"16","1983",438,1453,,,,1
1089,3,7011385,,6,704091,45468,6107,"12",,"19","1981",16,1376,,,,1
1090,3,7011385,,7,704091,45468,6110,"12",,"13","1981",442,1432,,,,1
1090,4,7011385,,7,704091,45468,6114,"12",,"7","1986",438,1474,,,,1
1095,,7011385,,7,704091,45468,6120,"12",,"7","1987",335,1160,,,,1
1090,6,7011385,,7,704091,45468,6126,"12",,"19","1981",4,1376,,,,1
1090,7,7011385,,6,704091,45468,6129,"12",,"19","1981",20,1376,,,,1
1090,8,7011385,,7,704091,45468,6132,"12",,"19","1971",23,1474,,,,1
1090,9,7011385,,6,704091,45468,6135,"12",,"19","1981",23,1376,,,,1
1091,,7011385,,7,704091,45468,6138,"12",,"2","1982",347,1140,,,,1
1092,,7011385,,7,704091,45468,6141,"12",,"2","1982",338,1289,,,,1
1093,,7011385,,7,704091,45468,6144,"12",,"2","1982",345,1159,,,,1
1094,,7011385,,7,704091,45468,6147,"12",,"2","1982",320,1291,,,,1
1090,5,7011385,,7,704091,45468,6150,"12",,"2","1982",430,1473,,,,1
1096,,7011385,,7,704091,45468,6153,"12",,"34","2001",287,323,,,,1
1097,1,7011385,,7,704091,45468,6159,"12",,"3","2003",1491,324,,,,1
1097,2,7011385,,7,704091,45468,6166,"12",,"3","200",66,324,,,,1
1098,,7011385,,7,704091,45468,6168,"12","68",,"1971",1311,329,,,,1
1099,,7011385,,7,704091,45468,6173,"12",,"18","2000",821,325,,,,1
1100,,7011385,,7,704091,135470,6180,"12","68",,"1971",6208,33,,,,1
1101,,7011385,,7,704091,125744,6182,"12","68",,"1971",840,33,,,,1
1102,1,7011385,,7,704091,125744,6184,"12",,"71","2002",1326,33,,,,1
1102,2,7011385,,7,704091,125744,6186,"12",,"71","2002",767,33,,,,1
1102,3,7011385,,7,704091,125744,6188,"12",,"71","2002",77,33,,,,1
1103,,7011474,,7,704091,45818,6190,"5","10",,"1971",975,1224,,,,1
1104,,7011474,,7,704091,45818,6197,"5",,"64","2004",707,1592,,,,1
1105,1,7011474,,7,704091,45818,6206,"5",,"47","2007",6684,1591,,,,1
1105,2,7011474,,7,704091,45818,6208,"5",,"23","2006",58,1591,,,,1
1105,3,7011474,,7,704091,45818,6210,"5",,"23","2006",37,1591,,,,1
1105,4,7011474,,7,704091,45818,6212,"5",,"23","2006",19,1591,,,,1
1106,,7011474,,7,704091,48998,6214,"12","68",,"1971",1088,1592,,,,1
1107,,7011474,,7,704091,48998,6216,"12","68",,"1971",961,1592,,,,1
1108,,7011474,,7,704091,48998,6218,"12","68",,"1971",1876,1592,,,,1
1109,,7011474,,7,704091,45818,6220,"12",,"64","2004",3916,1593,,,,1
1110,1,7011474,,7,704091,135470,6224,"12",,"11","2001",5829,33,,,,1
1110,2,7011474,,6,704091,135470,6226,"12",,"11","2001",923,33,,,,1
1111,1,7011474,,7,704091,135470,6228,"12",,"11","2001",1836,33,,,,1
1111,2,7011474,,6,704091,135470,6230,"12",,"11","2001",1719,33,,,,1
1112,,7011474,,7,704091,135470,6232,"12","68",,"1971",1314,33,,,,1
1113,1,7011474,,7,704091,135470,6234,"12",,"11","2001",4477,33,,,,1
1113,2,7011474,,6,704091,135470,6238,"12",,"11","2001",679,33,,,,1
1114,,7011474,,7,704091,45818,6240,"12","68",,"1971",1320,1878,,,,1
1115,1,7011474,,7,704091,135470,6246,"13",,"23","2003",16963,1908,,,,1
1115,2,7011474,,7,704091,45818,6250,"13",,"23","2003",1780,1225,,,,1
1115,3,7011474,,7,704091,45818,6252,"13",,"23","2003",25,1593,,,,1
1115,4,7011474,,7,704091,45818,6254,"13",,"23","2003",6,1225,,,,1
1116,1,7011474,,6,704091,135470,6256,"13",,"73","2002",3085,33,,,,1
1116,2,7011474,,6,704091,135470,6258,"13",,"73","2002",1503,33,,,,1
1116,3,7011474,,7,704091,135470,6260,"13",,"23","2003",847,33,,,,1
1116,4,7011474,,7,704091,135470,6262,"13",,"23","2003",3,33,,,,1
1117,,7011474,,6,704091,135470,6264,"13","79",,"1971",1781,33,,,,1
1118,,7011474,,6,704091,135470,6266,"13","79",,"1971",3511,33,,,,1
1119,1,7011474,,6,704091,135470,6268,"13",,"73","2002",4796,33,,,,1
1119,2,7011474,,6,704091,135470,6270,"13",,"11","2001",1280,33,,,,1
1119,3,7011474,,7,704091,135470,6272,"13",,"11","2001",1068,33,,,,1
1119,4,7011474,,6,704091,135470,6274,"13",,"73","2002",105,33,,,,1
1120,,7011385,,7,704091,45468,6276,"12",,"2","1982",337,1163,,,,1
1121,1,7011474,,7,704091,131029,6279,"12",,"73","2002",4207,33,,,,1
1121,2,7011474,,7,704091,131029,6281,"12",,"11","2001",1164,33,,,,1
1121,3,7011474,,7,704091,131029,6283,"12",,"11","2001",691,33,,,,1
1121,4,7011474,,7,704091,131029,6285,"12",,"73","2002",843,33,,,,1
1121,5,7011474,,7,704091,131029,6287,"12",,"73","2002",77,33,,,,1
1122,,7011385,,7,704091,45468,6289,"12",,"2","1982",330,1164,,,,1
1123,1,7011385,,7,704091,135470,6292,"12",,"34","2001",17132,81,,,,1
1123,2,7011385,,7,704091,45468,6296,"12",,,"1971",417,321,,,,1
1123,4,7011385,,7,704091,45468,6302,"12",,"19","1981",8,33,,,,1
1123,5,7011385,,7,704091,45468,6304,"12",,"16","1980",13,33,,,,1
1123,6,7011385,,7,704091,45468,6306,"12",,"27","1984",415,1367,,,,1
1123,7,7011385,,7,704091,45468,6308,"12",,"27","1984",315,1336,,,,1
1123,8,7011385,,7,704091,45468,6310,"12",,"19","1981",25,1514,,,,1
1123,9,7011385,,6,704091,45468,6312,"12",,"19","1981",22,1376,,,,1
1123,10,7011385,,6,704091,45468,6315,"12",,"19","1981",33,1376,,,,1
1123,11,7011385,,6,704091,45468,6318,"12",,"19","1981",46,1376,,,,1
1123,12,7011385,,6,704091,45468,6321,"12",,"19","1981",11,1376,,,,1
1123,14,7011385,,7,704091,45468,6324,"12",,"27","1984",29,1336,,,,1
1124,2,7011385,,7,704091,45468,6326,"12",,"12","2004",300,1514,,,,1
1124,3,7011385,,7,704091,45468,6330,"12",,"27","1984",24,1514,,,,1
1124,4,7011385,,7,704091,45468,6332,"12",,"24","1984",35,1514,,,,1
1124,5,7011385,,6,704091,45468,6334,"12",,"19","1981",23,1376,,,,1
1124,6,7011385,,6,704091,45468,6337,"12",,"19","1981",31,1376,,,,1
1125,2,7011385,,6,704091,45468,6340,"12",,"2","1982",1538,1376,,,,1
1126,,7011385,,7,704091,45468,6343,"12",,"2","1982",321,1165,,,,1
1129,,7011385,,7,704091,45468,6346,"13",,"26","2001",574,314,,,,1
1130,,7011385,,7,704091,45468,6352,"13","81",,"1971",561,311,,,,1
1131,,7011385,,7,704091,45468,6356,"13","81",,"1971",161,309,,,,1
1132,,7011385,,7,704091,45468,6358,"13","81",,"1971",503,327,,,,1
1133,,7011385,,7,704091,45468,6360,"13","81",,"1971",403,312,,,,1
1134,,7011385,,7,704091,135470,6364,"13","81",,"1971",329,306,,,,1
1135,,7011385,,7,704091,45468,6366,"13","82",,"1971",644,304,,,,1
1136,,7011385,,7,704091,45468,6375,"13","82",,"1971",338,304,,,,1
1137,,7011385,,7,704091,45468,6377,"13","82",,"1971",336,306,,,,1
1138,,7011385,,7,704091,45468,6381,"13","82",,"1971",396,307,,,,1
1139,,7011385,,7,704091,45468,6385,"13","82",,"1971",478,308,,,,1
1140,,7011385,,7,704091,45468,6389,"13","82",,"1971",463,309,,,,1
1141,,7011385,,7,704091,45468,6393,"13","82",,"1971",490,310,,,,1
1142,,7011385,,7,704091,45468,6399,"13","82",,"1971",651,33,,,,1
1143,,7011385,,7,704091,45468,6406,"13","82",,"1971",859,315,,,,1
1144,,7011385,,7,704091,91965,6411,"13",,"18","1982",805,247,,,,1
1145,1,7011385,,7,704091,45818,6416,"13",,"18","1983",463,1397,,,,1
1145,2,7011474,,7,704091,91965,6420,"11",,"30","1992",585,1403,,,,1
1145,3,7011385,,6,704091,91965,6422,"13",,"11","1980",601,1376,,,,1
1145,4,7011474,,7,704091,91965,6425,"13",,"30","1992",521,1402,,,,1
1145,5,7011385,,7,704091,91965,6429,"13",,"11","1982",594,1404,,,,1
1145,6,7011385,,7,704091,91965,6433,"13",,"9","1986",378,1398,,,,1
1145,7,7011474,,7,704091,91965,6437,"13",,"14","1997",495,1840,,,,1
1145,8,7011474,,7,704091,91965,6441,"13",,"30","1992",454,1481,,,,1
1145,9,7011474,,7,704091,45741,6447,"13",,"11","1980",35,248,,,,1
1145,10,7011385,,7,704091,45818,6449,"13",,"9","1986",96,1397,,,,1
1145,11,7011474,,7,704091,91965,6453,"13",,"30","1993",9,1376,,,,1
1145,12,7011474,,7,704091,91965,6456,"13",,"30","1992",17,1402,,,,1
1145,13,7011474,,7,704091,91965,6459,"11",,"30","1992",18,1403,,,,1
1145,14,7011474,,7,704091,91965,6462,"13",,"30","1992",28,1425,,,,1
1146,,7011474,,7,704091,45250,6465,"13",,"46","2006",358,206,,,,1
1147,1,7011474,,7,704091,45250,6471,"13",,"55","2002",653,248,,,,1
1148,1,7011474,,7,704091,45741,6481,"13",,"11","1980",554,249,,,,1
1148,2,7011474,,6,704091,91965,6485,"13",,"11","1980",268,1376,,,,1
1149,,7011385,,7,704091,45281,6488,"13","84",,"1971",398,267,,,,1
1150,,7011385,,7,704091,45281,6494,"13",,"6","2006",400,1853,,,,1
1151,,7011385,,7,704091,45281,6500,"13",,"36","2002",585,271,,,,1
1152,,7011385,,7,704091,45281,6506,"13","84",,"1971",598,273,,,,1
1153,,7011385,,7,704091,45281,6511,"13","84",,"1971",566,275,,,,1
1154,,7011385,,7,704091,45281,6517,"13",,"51","2005",616,277,,,,1
1155,,7011385,,7,704091,45468,6521,"13","82",,"1971",462,316,,,,1
1156,,7011385,,7,704091,45468,6525,"13","82",,"1971",728,1376,,,,1
1157,1,7011385,,7,704091,45468,6528,"13",,"19","1981",479,317,,,,1
1157,2,7011385,,7,704091,45468,6532,"13",,"19","1981",23,317,,,,1
1158,1,7011385,,7,704091,45468,6535,"13",,"19","1981",497,318,,,,1
1158,2,7011385,,6,704091,135470,6541,"13",,"19","1981",32,318,,,,1
1159,,7011385,,7,704091,45281,6544,"12","76",,"1971",755,279,,,,1
1160,,7011385,,7,704091,45281,6551,"12",,"13","1985",838,281,,,,1
1161,1,7011385,,7,704091,45468,6558,"13",,"19","1982",441,319,,,,1
1161,2,7011385,,6,704091,135470,6562,"13",,"19","1981",46,319,,,,1
1162,1,7011385,,6,704091,45468,6565,"12",,"24","1984",399,1276,,,,1
1162,2,7011385,,7,704091,45468,6569,"13",,"19","1981",38,1376,,,,1
1163,,7011385,,7,704091,45281,6572,"12","76",,"1971",513,283,,,,1
1164,,7011385,,7,704091,45281,6576,"12","76",,"1971",278,284,,,,1
1165,,7011385,,7,704091,45281,6582,"12","76",,"1971",602,286,,,,1
1166,,7011385,,7,704091,45281,6590,"12","76",,"1971",596,288,,,,1
1167,,7011385,,7,704091,45281,6595,"12",,"16","1992",589,290,,,,1
1169,,7011385,,7,704091,45281,6601,"12",,"70","2007",259,292,,,,1
1170,,7011385,,7,704091,45281,6605,"12","76",,"1971",342,292,,,,1
1171,,7011385,,7,704091,45281,6609,"12","76",,"1971",261,293,,,,1
1172,,7011385,,7,704091,45281,6613,"12","76",,"1971",341,328,,,,1
1173,,7011385,,7,704091,45281,6617,"12","76",,"1971",588,294,,,,1
1174,,7011385,,7,704091,45281,6623,"12","76",,"1971",319,295,,,,1
1175,,7011385,,7,704091,45281,6627,"12","76",,"1971",288,295,,,,1
1176,,7011385,,7,704091,45281,6629,"12",,"36","2006",591,206,,,,1
1177,,7011385,,6,704091,45281,6633,"12","76",,"1971",1756,1376,,,,1
1178,,7011385,,7,704091,45281,6636,"12",,"90","2004",595,289,,,,1
1179,,7011385,,7,704091,45281,6642,"12",,"29","2006",582,287,,,,1
1180,,7011385,,7,704091,45281,6650,"12","76",,"1971",578,285,,,,1
1181,,7011385,,7,704091,45281,6656,"12",,"48","2001",574,282,,,,1
1182,,7011385,,7,704091,45281,6662,"12","76",,"1971",566,280,,,,1
1183,,7011385,,7,704091,45281,6668,"12","76",,"1971",564,278,,,,1
1184,,7011385,,7,704091,45281,6674,"12","76",,"1971",557,276,,,,1
1185,,7011385,,7,704091,45281,6680,"12","76",,"1971",553,274,,,,1
1186,,7011385,,7,704091,45281,6684,"12","76",,"1971",547,272,,,,1
1187,,7011385,,7,704091,45281,6690,"12","78",,"1971",486,270,,,,1
1188,,7011385,,7,704091,45281,6696,"12","78",,"1971",503,268,,,,1
1189,,7011385,,7,704091,45281,6702,"12","78",,"1971",591,266,,,,1
1190,,7011385,,7,704091,45669,6708,"12","78",,"1971",763,1020,,,,1
1191,,7011385,,7,704091,45669,6715,"12","78",,"1971",634,1018,,,,1
1192,,7011385,,7,704091,45669,6720,"12","78",,"1971",304,1016,,,,1
1193,,7011385,,7,704091,45669,6726,"12","78",,"1971",277,1015,,,,1
1194,,7011385,,7,704091,45669,6734,"12","78",,"1971",542,1013,,,,1
1195,,7011385,,7,704091,45669,6738,"12","78",,"1971",542,1011,,,,1
1196,,7011385,,7,704091,45669,6744,"12","78",,"1971",541,1009,,,,1
1197,,7011385,,7,704091,45669,6750,"12",,"4","2002",545,1007,,,,1
1198,,7011385,,7,704091,45669,6756,"12","78",,"1971",552,1005,,,,1
1199,,7011385,,7,704091,45669,6762,"12","78",,"1971",542,1003,,,,1
1200,,7011385,,7,704091,45281,6770,"12",,"14","1989",581,1008,,,,1
1201,1,7011385,,7,704091,45669,6774,"12",,"10","1983",175,1000,,,,1
1202,1,7011385,,7,704091,45669,6776,"12",,"23","1990",463,1471,,,,1
1202,2,7011385,,7,704091,45669,6780,"12",,"10","1983",296,1000,,,,1
1203,,7011385,,7,704091,45669,6784,"12","77",,"1971",574,998,,,,1
1204,,7011385,,7,704091,45669,6788,"12","77",,"1971",559,997,,,,1
