9987,9988,2,7/6/2007 0:00:00,,7385
9984,9989,1,7/6/2007 0:00:00,8/21/2013 13:57:42,7386
9989,9990,2,7/6/2007 0:00:00,,7387
9984,9991,1,7/6/2007 0:00:00,8/21/2013 13:57:42,7388
9991,9992,2,7/6/2007 0:00:00,,7389
9984,9993,1,7/6/2007 0:00:00,8/21/2013 13:57:42,7390
9993,9994,2,7/6/2007 0:00:00,,7391
9984,9995,1,7/6/2007 0:00:00,8/21/2013 13:57:42,7392
9996,9997,1,7/6/2007 0:00:00,,7393
9997,9998,2,7/6/2007 0:00:00,,7394
9996,9999,1,7/6/2007 0:00:00,,7395
9999,10000,2,7/6/2007 0:00:00,,7396
9996,10001,1,7/6/2007 0:00:00,,7397
10002,10003,1,7/6/2007 0:00:00,,7398
10003,10004,2,7/6/2007 0:00:00,,7399
10002,10005,1,7/6/2007 0:00:00,,7400
10013,10014,1,7/6/2007 0:00:00,11/20/2009 11:06:34,7407
10015,10016,1,7/6/2007 0:00:00,7/11/2008 11:14:06,7408
10016,10017,2,7/6/2007 0:00:00,7/11/2008 11:14:06,7409
10015,10018,1,7/6/2007 0:00:00,7/11/2008 11:14:06,7410
10018,10019,2,7/6/2007 0:00:00,7/11/2008 11:14:06,7411
10015,10020,1,7/6/2007 0:00:00,7/11/2008 11:14:06,7412
10021,10022,1,7/6/2007 0:00:00,11/20/2009 11:06:34,7413
10022,10023,2,7/6/2007 0:00:00,,7414
10021,10024,1,7/6/2007 0:00:00,11/20/2009 11:06:34,7415
10025,10026,1,7/6/2007 0:00:00,,7416
10026,10027,2,7/6/2007 0:00:00,6/4/2008 10:42:04,7417
10025,10028,1,7/6/2007 0:00:00,,7418
10025,10029,1,7/6/2007 0:00:00,,7419
10030,10031,1,7/6/2007 0:00:00,,7420
10031,10032,2,7/6/2007 0:00:00,,7421
10030,10033,1,7/6/2007 0:00:00,,7422
10034,10035,1,7/6/2007 0:00:00,1/17/2012 7:46:31,7423
10035,10036,2,7/6/2007 0:00:00,,7424
10034,10037,1,7/6/2007 0:00:00,1/17/2012 7:46:31,7425
10037,10038,2,7/6/2007 0:00:00,10/17/2012 7:43:53,7426
10034,10039,1,7/6/2007 0:00:00,1/17/2012 7:46:31,7427
10040,10041,1,7/6/2007 0:00:00,11/8/2012 10:48:01,7428
10041,10042,2,7/6/2007 0:00:00,,7429
10040,10043,1,7/6/2007 0:00:00,11/8/2012 10:48:01,7430
10043,10044,2,7/6/2007 0:00:00,11/8/2012 10:48:01,7431
10040,10045,1,7/6/2007 0:00:00,11/8/2012 10:48:01,7432
10046,10047,1,7/6/2007 0:00:00,,7433
10047,10048,2,7/6/2007 0:00:00,,7434
10046,10049,1,7/6/2007 0:00:00,,7435
10050,10051,1,7/6/2007 0:00:00,,7436
10050,10052,1,7/6/2007 0:00:00,,7437
10052,10053,2,7/6/2007 0:00:00,,7438
10054,10055,1,7/6/2007 0:00:00,1/10/2012 8:36:44,7439
10054,10056,1,7/6/2007 0:00:00,1/10/2012 8:36:44,7440
10059,10060,1,7/6/2007 0:00:00,,7443
10060,10061,2,7/6/2007 0:00:00,,7444
10059,10062,1,7/6/2007 0:00:00,,7445
10062,10063,2,7/6/2007 0:00:00,,7446
10059,10064,1,7/6/2007 0:00:00,,7447
10065,10066,1,7/6/2007 0:00:00,,7448
10066,10067,2,7/6/2007 0:00:00,,7449
10065,10068,1,7/6/2007 0:00:00,,7450
10069,10070,1,7/6/2007 0:00:00,,7451
10070,10071,2,7/6/2007 0:00:00,,7452
10069,10072,1,7/6/2007 0:00:00,,7453
10072,10073,2,7/6/2007 0:00:00,,7454
10069,10074,1,7/6/2007 0:00:00,,7455
10075,10076,1,7/6/2007 0:00:00,,7456
10076,10077,2,7/6/2007 0:00:00,,7457
10075,10078,1,7/6/2007 0:00:00,,7458
10078,10079,2,7/6/2007 0:00:00,,7459
10075,10080,1,7/6/2007 0:00:00,,7460
10081,10082,1,7/6/2007 0:00:00,,7461
10082,10083,2,7/6/2007 0:00:00,,7462
10081,10084,1,7/6/2007 0:00:00,,7463
10085,10086,1,7/6/2007 0:00:00,,7464
10085,10087,1,7/6/2007 0:00:00,,7465
10088,10089,1,7/6/2007 0:00:00,,7466
10089,10090,2,7/6/2007 0:00:00,,7467
10091,10092,1,7/6/2007 0:00:00,2/6/2014 10:46:19,7468
10092,10093,2,7/6/2007 0:00:00,2/6/2014 10:46:19,7469
10094,10095,1,7/6/2007 0:00:00,2/6/2014 10:46:19,7470
10095,10096,2,7/6/2007 0:00:00,2/6/2014 10:46:19,7471
10097,10098,1,7/6/2007 0:00:00,12/21/2011 7:23:06,7472
10098,10099,2,7/6/2007 0:00:00,,7473
10097,10100,1,7/6/2007 0:00:00,12/21/2011 7:23:06,7474
10101,10102,1,7/6/2007 0:00:00,,7475
10102,10103,2,7/6/2007 0:00:00,,7476
10101,10104,1,7/6/2007 0:00:00,,7477
10104,10105,2,7/6/2007 0:00:00,,7478
10101,10106,1,7/6/2007 0:00:00,,7479
10107,10108,1,7/6/2007 0:00:00,,7480
10108,10109,2,7/6/2007 0:00:00,,7481
10107,10110,1,7/6/2007 0:00:00,,7482
10110,10111,2,7/6/2007 0:00:00,,7483
10107,10112,1,7/6/2007 0:00:00,,7484
10113,10114,1,7/6/2007 0:00:00,,7485
10114,10115,2,7/6/2007 0:00:00,,7486
10116,10117,1,7/6/2007 0:00:00,,7487
10117,10118,2,7/6/2007 0:00:00,,7488
10116,10119,1,7/6/2007 0:00:00,,7489
10119,10120,2,7/6/2007 0:00:00,,7490
10116,10121,1,7/6/2007 0:00:00,,7491
10122,10123,1,7/6/2007 0:00:00,,7492
10123,10124,2,7/6/2007 0:00:00,,7493
10122,10125,1,7/6/2007 0:00:00,,7494
10125,10126,2,7/6/2007 0:00:00,,7495
10122,10127,1,7/6/2007 0:00:00,,7496
10127,10128,2,7/6/2007 0:00:00,,7497
10122,10129,1,7/6/2007 0:00:00,,7498
10130,10131,1,7/6/2007 0:00:00,,7499
10131,10132,2,7/6/2007 0:00:00,,7500
10133,10134,1,7/6/2007 0:00:00,,7501
10134,10135,2,7/6/2007 0:00:00,,7502
10133,10136,1,7/6/2007 0:00:00,,7503
10133,10137,1,7/6/2007 0:00:00,,7504
10138,10141,1,7/6/2007 0:00:00,12/26/2013 13:38:57,7507
10142,10143,1,7/6/2007 0:00:00,12/1/2009 12:03:44,7508
10144,10145,1,7/6/2007 0:00:00,,7509
10145,10146,2,7/6/2007 0:00:00,,7510
10144,10147,1,7/6/2007 0:00:00,,7511
10148,10149,1,7/6/2007 0:00:00,,7512
10149,10150,2,7/6/2007 0:00:00,,7513
10148,10151,1,7/6/2007 0:00:00,,7514
10151,10152,2,7/6/2007 0:00:00,,7515
10148,10153,1,7/6/2007 0:00:00,,7516
10154,10155,1,7/6/2007 0:00:00,,7517
10155,10156,2,7/6/2007 0:00:00,,7518
10154,10157,1,7/6/2007 0:00:00,,7519
10158,10159,1,7/6/2007 0:00:00,2/22/2013 7:52:30,7520
10159,10160,2,7/6/2007 0:00:00,,7521
10161,10162,1,7/6/2007 0:00:00,2/22/2013 7:52:30,7522
10162,10163,2,7/6/2007 0:00:00,,7523
10164,10165,1,7/6/2007 0:00:00,2/22/2013 7:52:30,7524
10166,10167,1,7/6/2007 0:00:00,,7525
10167,10168,2,7/6/2007 0:00:00,,7526
10166,10169,1,7/6/2007 0:00:00,,7527
10169,10170,2,7/6/2007 0:00:00,,7528
10166,10171,1,7/6/2007 0:00:00,,7529
10172,10173,1,7/6/2007 0:00:00,,7530
10173,10174,2,7/6/2007 0:00:00,,7531
10172,10175,1,7/6/2007 0:00:00,,7532
10176,10177,1,7/6/2007 0:00:00,,7533
10177,10178,2,7/6/2007 0:00:00,,7534
10176,10179,1,7/6/2007 0:00:00,,7535
10179,10180,2,7/6/2007 0:00:00,,7536
10176,10181,1,7/6/2007 0:00:00,,7537
10182,10183,1,7/6/2007 0:00:00,,7538
10183,10184,2,7/6/2007 0:00:00,,7539
10182,10185,1,7/6/2007 0:00:00,,7540
10186,10187,1,7/6/2007 0:00:00,12/26/2012 8:52:27,7541
10187,10188,2,7/6/2007 0:00:00,,7542
10186,10189,1,7/6/2007 0:00:00,12/26/2012 8:52:27,7543
10190,10191,1,7/6/2007 0:00:00,,7544
10191,10192,2,7/6/2007 0:00:00,,7545
10190,10193,1,7/6/2007 0:00:00,,7546
10194,10195,1,7/6/2007 0:00:00,11/7/2011 9:44:07,7547
10195,10196,2,7/6/2007 0:00:00,,7548
10194,10197,1,7/6/2007 0:00:00,11/7/2011 9:44:07,7549
10198,10199,1,7/6/2007 0:00:00,,7550
10199,10200,2,7/6/2007 0:00:00,,7551
10198,10201,1,7/6/2007 0:00:00,,7552
10198,10202,1,7/6/2007 0:00:00,,7553
10203,10204,1,7/6/2007 0:00:00,,7554
10204,10205,2,7/6/2007 0:00:00,,7555
10203,10206,1,7/6/2007 0:00:00,,7556
10203,10207,1,7/6/2007 0:00:00,,7557
10208,10209,1,7/6/2007 0:00:00,1/4/2012 14:27:10,7558
10209,10210,2,7/6/2007 0:00:00,1/19/2012 9:39:01,7559
10208,10211,1,7/6/2007 0:00:00,1/4/2012 14:27:10,7560
10211,10212,2,7/6/2007 0:00:00,1/19/2012 9:39:01,7561
10208,10213,1,7/6/2007 0:00:00,1/4/2012 14:27:10,7562
10214,10215,1,7/6/2007 0:00:00,,7563
10215,10216,2,7/6/2007 0:00:00,,7564
10214,10217,1,7/6/2007 0:00:00,,7565
10218,10219,1,7/6/2007 0:00:00,9/15/2011 11:24:16,7566
10219,10220,2,7/6/2007 0:00:00,2/8/2012 12:27:42,7567
10218,10221,1,7/6/2007 0:00:00,9/15/2011 11:24:16,7568
10221,10222,2,7/6/2007 0:00:00,2/8/2012 12:27:42,7569
10218,10223,1,7/6/2007 0:00:00,9/15/2011 11:24:16,7570
10224,10225,1,7/6/2007 0:00:00,4/29/2011 10:04:33,7571
10225,10226,2,7/6/2007 0:00:00,4/29/2011 10:04:33,7572
10224,10227,1,7/6/2007 0:00:00,4/29/2011 10:04:33,7573
10228,10229,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7574
10229,10230,2,7/6/2007 0:00:00,3/15/2013 8:26:48,7575
10228,10231,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7576
10231,10232,2,7/6/2007 0:00:00,3/15/2013 8:26:48,7577
10228,10233,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7578
10233,10234,2,7/6/2007 0:00:00,3/15/2013 8:26:48,7579
10228,10235,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7580
10235,10236,2,7/6/2007 0:00:00,3/15/2013 8:26:48,7581
10228,10237,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7582
10237,10238,2,7/6/2007 0:00:00,3/15/2013 8:26:48,7583
10228,10239,1,7/6/2007 0:00:00,4/25/2012 7:47:49,7584
10240,10241,1,7/6/2007 0:00:00,6/26/2012 11:06:55,7585
10241,10242,2,7/6/2007 0:00:00,,7586
10240,10243,1,7/6/2007 0:00:00,6/26/2012 11:06:55,7587
10243,10244,2,7/6/2007 0:00:00,6/26/2012 11:06:55,7588
10240,10245,1,7/6/2007 0:00:00,6/26/2012 11:06:55,7589
10245,10246,2,7/6/2007 0:00:00,6/26/2012 11:06:55,7590
10240,10247,1,7/6/2007 0:00:00,6/26/2012 11:06:55,7591
10240,10248,1,7/6/2007 0:00:00,6/26/2012 11:06:55,7592
10249,10250,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7593
10250,10251,2,7/6/2007 0:00:00,,7594
10249,10252,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7595
10252,10253,2,7/6/2007 0:00:00,,7596
10249,10254,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7597
10254,10255,2,7/6/2007 0:00:00,1/13/2011 11:17:52,7598
10249,10256,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7599
10256,10257,2,7/6/2007 0:00:00,,7600
10249,10258,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7601
10258,10259,2,7/6/2007 0:00:00,,7602
10249,10260,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7603
10260,10261,2,7/6/2007 0:00:00,,7604
10249,10262,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7605
10262,10263,2,7/6/2007 0:00:00,,7606
10249,10264,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7607
10264,10265,2,7/6/2007 0:00:00,,7608
10249,10266,1,7/6/2007 0:00:00,6/11/2010 8:41:27,7609
10267,10268,1,7/6/2007 0:00:00,,7610
10268,10269,2,7/6/2007 0:00:00,,7611
10267,10270,1,7/6/2007 0:00:00,,7612
10267,10271,1,7/6/2007 0:00:00,,7613
10272,10273,1,7/6/2007 0:00:00,,7614
10273,10274,2,7/6/2007 0:00:00,,7615
10272,10275,1,7/6/2007 0:00:00,,7616
10275,10276,2,7/6/2007 0:00:00,,7617
10272,10277,1,7/6/2007 0:00:00,,7618
10279,10280,1,7/6/2007 0:00:00,1/22/2014 8:33:49,7620
10280,10281,2,7/6/2007 0:00:00,1/22/2014 8:33:49,7621
10279,10282,1,7/6/2007 0:00:00,,7622
10282,10283,2,7/6/2007 0:00:00,,7623
10279,10284,1,7/6/2007 0:00:00,1/22/2014 8:33:49,7624
10285,10286,1,7/6/2007 0:00:00,8/23/2011 11:26:32,7625
10286,10287,2,7/6/2007 0:00:00,8/23/2011 11:26:32,7626
10285,10288,1,7/6/2007 0:00:00,8/23/2011 11:26:32,7627
10288,10289,2,7/6/2007 0:00:00,8/23/2011 11:26:32,7628
10285,10290,1,7/6/2007 0:00:00,8/23/2011 11:26:32,7629
10285,10291,1,7/6/2007 0:00:00,8/23/2011 11:26:32,7630
10292,10293,1,7/6/2007 0:00:00,,7631
10293,10294,2,7/6/2007 0:00:00,,7632
10295,10298,1,7/6/2007 0:00:00,,7635
10298,10299,2,7/6/2007 0:00:00,,7636
10295,10300,1,7/6/2007 0:00:00,,7637
10300,10301,2,7/6/2007 0:00:00,,7638
10295,10302,1,7/6/2007 0:00:00,,7639
10302,10303,2,7/6/2007 0:00:00,,7640
10295,10304,1,7/6/2007 0:00:00,,7641
10304,10305,2,7/6/2007 0:00:00,,7642
10295,10306,1,7/6/2007 0:00:00,,7643
10307,10308,1,7/6/2007 0:00:00,,7644
10309,10310,1,7/6/2007 0:00:00,,7645
10310,10311,2,7/6/2007 0:00:00,,7646
10309,10312,1,7/6/2007 0:00:00,,7647
10313,10314,1,7/6/2007 0:00:00,,7648
10314,10315,2,7/6/2007 0:00:00,,7649
10313,10316,1,7/6/2007 0:00:00,,7650
10317,10318,1,7/6/2007 0:00:00,7/5/2013 11:44:29,7651
10318,10319,2,7/6/2007 0:00:00,,7652
10317,10320,1,7/6/2007 0:00:00,7/5/2013 11:44:29,7653
10320,10321,2,7/6/2007 0:00:00,,7654
10317,10322,1,7/6/2007 0:00:00,7/5/2013 11:44:29,7655
10322,10323,2,7/6/2007 0:00:00,10/1/2013 8:40:53,7656
10317,10324,1,7/6/2007 0:00:00,7/5/2013 11:44:29,7657
10325,10326,1,7/6/2007 0:00:00,5/28/2014 8:22:48,7658
10326,10327,2,7/6/2007 0:00:00,,7659
10325,10328,1,7/6/2007 0:00:00,5/28/2014 8:22:48,7660
10328,10329,2,7/6/2007 0:00:00,3/16/2010 13:56:08,7661
10325,10330,1,7/6/2007 0:00:00,5/28/2014 8:22:48,7662
10325,10331,1,7/6/2007 0:00:00,5/28/2014 8:22:48,7663
10332,10333,1,7/6/2007 0:00:00,,7664
10333,10334,2,7/6/2007 0:00:00,,7665
10332,10335,1,7/6/2007 0:00:00,,7666
10335,10336,2,7/6/2007 0:00:00,,7667
10332,10337,1,7/6/2007 0:00:00,,7668
10337,10338,2,7/6/2007 0:00:00,,7669
10332,10339,1,7/6/2007 0:00:00,,7670
10340,10341,1,7/6/2007 0:00:00,,7671
10341,10342,2,7/6/2007 0:00:00,,7672
10340,10343,1,7/6/2007 0:00:00,,7673
10344,10345,1,7/6/2007 0:00:00,,7674
10348,10349,1,7/6/2007 0:00:00,,7677
10349,10350,2,7/6/2007 0:00:00,,7678
10348,10353,1,7/6/2007 0:00:00,,7681
10353,10354,2,7/6/2007 0:00:00,,7682
10348,10355,1,7/6/2007 0:00:00,,7683
10355,10356,2,7/6/2007 0:00:00,,7684
10348,10357,1,7/6/2007 0:00:00,,7685
10357,10358,2,7/6/2007 0:00:00,,7686
10348,10359,1,7/6/2007 0:00:00,,7687
10360,10361,1,7/6/2007 0:00:00,,7688
10361,10362,2,7/6/2007 0:00:00,,7689
10363,10364,1,7/6/2007 0:00:00,,7690
10364,10365,2,7/6/2007 0:00:00,,7691
10363,10366,1,7/6/2007 0:00:00,,7692
10366,10367,2,7/6/2007 0:00:00,,7693
10363,10368,1,7/6/2007 0:00:00,,7694
10368,10369,2,7/6/2007 0:00:00,,7695
10363,10370,1,7/6/2007 0:00:00,,7696
10363,10371,1,7/6/2007 0:00:00,,7697
10372,10373,1,7/6/2007 0:00:00,,7698
10374,10375,1,7/6/2007 0:00:00,,7699
10375,10376,2,7/6/2007 0:00:00,,7700
10374,10377,1,7/6/2007 0:00:00,,7701
10378,10379,1,7/6/2007 0:00:00,,7702
10379,10380,2,7/6/2007 0:00:00,,7703
10381,10382,1,7/6/2007 0:00:00,4/30/2010 8:18:23,7704
10382,10383,2,7/6/2007 0:00:00,,7705
10381,10384,1,7/6/2007 0:00:00,4/30/2010 8:18:23,7706
10384,10385,2,7/6/2007 0:00:00,4/30/2010 8:18:23,7707
10381,10386,1,7/6/2007 0:00:00,4/30/2010 8:18:23,7708
10386,10387,2,7/6/2007 0:00:00,,7709
10381,10388,1,7/6/2007 0:00:00,4/30/2010 8:18:23,7710
10381,10389,1,7/6/2007 0:00:00,4/30/2010 8:18:23,7711
10390,10391,1,7/6/2007 0:00:00,,7712
10391,10392,2,7/6/2007 0:00:00,,7713
10393,10394,1,7/6/2007 0:00:00,,7714
10394,10395,2,7/6/2007 0:00:00,,7715
10396,10397,1,7/6/2007 0:00:00,,7716
10397,10398,2,7/6/2007 0:00:00,,7717
10396,10399,1,7/6/2007 0:00:00,,7718
10399,10400,2,7/6/2007 0:00:00,,7719
10396,10401,1,7/6/2007 0:00:00,,7720
10401,10402,2,7/6/2007 0:00:00,,7721
10396,10403,1,7/6/2007 0:00:00,,7722
10403,10404,2,7/6/2007 0:00:00,,7723
10396,10405,1,7/6/2007 0:00:00,,7724
10396,10406,1,7/6/2007 0:00:00,,7725
10407,10408,1,7/6/2007 0:00:00,,7726
10408,10409,2,7/6/2007 0:00:00,,7727
10407,10410,1,7/6/2007 0:00:00,,7728
10411,10412,1,7/6/2007 0:00:00,,7729
10412,10413,2,7/6/2007 0:00:00,,7730
10411,10414,1,7/6/2007 0:00:00,,7731
10416,10417,1,7/6/2007 0:00:00,10/14/2013 7:00:51,7733
10417,10418,2,7/6/2007 0:00:00,,7734
10416,10419,1,7/6/2007 0:00:00,10/14/2013 7:00:51,7735
10419,10420,2,7/6/2007 0:00:00,11/17/2010 7:01:35,7736
10416,10421,1,7/6/2007 0:00:00,10/14/2013 7:00:51,7737
10423,10424,1,7/6/2007 0:00:00,,7739
10424,10425,2,7/6/2007 0:00:00,,7740
10423,10426,1,7/6/2007 0:00:00,,7741
10427,10428,1,7/6/2007 0:00:00,,7742
10428,10429,2,7/6/2007 0:00:00,,7743
10427,10430,1,7/6/2007 0:00:00,,7744
10431,10432,1,7/6/2007 0:00:00,,7745
10432,10433,2,7/6/2007 0:00:00,,7746
10434,10435,1,7/6/2007 0:00:00,,7747
10435,10436,2,7/6/2007 0:00:00,,7748
10437,10438,1,7/6/2007 0:00:00,,7749
10438,10439,2,7/6/2007 0:00:00,,7750
10440,10441,1,7/6/2007 0:00:00,,7751
10440,10442,1,7/6/2007 0:00:00,,7752
10443,10444,1,7/6/2007 0:00:00,,7753
10444,10445,2,7/6/2007 0:00:00,12/30/2010 10:52:33,7754
10446,10447,1,7/6/2007 0:00:00,,7755
10447,10448,2,7/6/2007 0:00:00,,7756
10449,10450,1,7/6/2007 0:00:00,,7757
10450,10451,2,7/6/2007 0:00:00,,7758
10449,10452,1,7/6/2007 0:00:00,,7759
10452,10453,2,7/6/2007 0:00:00,,7760
10454,10455,1,7/6/2007 0:00:00,,7761
10455,10456,2,7/6/2007 0:00:00,,7762
10457,10459,1,7/6/2007 0:00:00,,7764
10459,10460,2,7/6/2007 0:00:00,,7765
10461,10462,1,7/6/2007 0:00:00,3/29/2012 13:18:41,7766
10461,10465,1,7/6/2007 0:00:00,3/29/2012 13:18:41,7769
10465,10466,2,7/6/2007 0:00:00,,7770
10467,10468,1,7/6/2007 0:00:00,,7771
10467,10469,1,7/6/2007 0:00:00,,7772
10469,10470,2,7/6/2007 0:00:00,,7773
10471,10472,1,7/6/2007 0:00:00,3/29/2012 13:18:41,7774
10473,10474,1,7/6/2007 0:00:00,,7775
10474,10475,2,7/6/2007 0:00:00,,7776
10473,10476,1,7/6/2007 0:00:00,,7777
10476,10477,2,7/6/2007 0:00:00,,7778
10473,10478,1,7/6/2007 0:00:00,,7779
10479,10480,1,7/6/2007 0:00:00,,7780
10480,10481,2,7/6/2007 0:00:00,,7781
10479,10482,1,7/6/2007 0:00:00,,7782
10482,10483,2,7/6/2007 0:00:00,,7783
10479,10484,1,7/6/2007 0:00:00,,7784
10485,10486,1,7/6/2007 0:00:00,,7785
10486,10487,2,7/6/2007 0:00:00,,7786
10488,10489,1,7/6/2007 0:00:00,,7787
10489,10490,2,7/6/2007 0:00:00,,7788
10488,10491,1,7/6/2007 0:00:00,,7789
10491,10492,2,7/6/2007 0:00:00,,7790
10488,10493,1,7/6/2007 0:00:00,,7791
10493,10494,2,7/6/2007 0:00:00,,7792
10488,10495,1,7/6/2007 0:00:00,,7793
10488,10496,1,7/6/2007 0:00:00,,7794
10497,10498,1,7/6/2007 0:00:00,8/20/2012 11:02:01,7795
10498,10499,2,7/6/2007 0:00:00,,7796
10497,10500,1,7/6/2007 0:00:00,8/20/2012 11:02:01,7797
10500,10501,2,7/6/2007 0:00:00,,7798
10497,10502,1,7/6/2007 0:00:00,8/20/2012 11:02:01,7799
10503,10504,1,7/6/2007 0:00:00,8/20/2012 11:02:01,7800
10504,10505,2,7/6/2007 0:00:00,,7801
10506,10507,1,7/6/2007 0:00:00,8/20/2012 11:02:01,7802
10507,10508,2,7/6/2007 0:00:00,,7803
10509,10510,1,7/6/2007 0:00:00,5/28/2008 14:41:54,7804
10510,10511,2,7/6/2007 0:00:00,,7805
10509,10512,1,7/6/2007 0:00:00,5/28/2008 14:41:54,7806
10513,10514,1,7/6/2007 0:00:00,,7807
10514,10515,2,7/6/2007 0:00:00,,7808
10516,10517,1,7/6/2007 0:00:00,1/10/2013 12:39:46,7809
10517,10518,2,7/6/2007 0:00:00,,7810
10516,10519,1,7/6/2007 0:00:00,1/10/2013 12:39:46,7811
10519,10520,2,7/6/2007 0:00:00,,7812
10516,10521,1,7/6/2007 0:00:00,1/10/2013 12:39:46,7813
10522,10523,1,7/6/2007 0:00:00,11/28/2008 13:43:37,7814
10524,10525,1,7/6/2007 0:00:00,,7815
10525,10526,2,7/6/2007 0:00:00,,7816
10524,10527,1,7/6/2007 0:00:00,,7817
10528,10529,1,7/6/2007 0:00:00,,7818
10529,10530,2,7/6/2007 0:00:00,,7819
10528,10531,1,7/6/2007 0:00:00,,7820
10532,10533,1,7/6/2007 0:00:00,,7821
10533,10534,2,7/6/2007 0:00:00,,7822
10532,10535,1,7/6/2007 0:00:00,,7823
10535,10536,2,7/6/2007 0:00:00,,7824
10532,10537,1,7/6/2007 0:00:00,,7825
10537,10538,2,7/6/2007 0:00:00,,7826
10532,10539,1,7/6/2007 0:00:00,,7827
10539,10540,2,7/6/2007 0:00:00,,7828
10532,10541,1,7/6/2007 0:00:00,,7829
10542,10543,1,7/6/2007 0:00:00,,7830
10543,10544,2,7/6/2007 0:00:00,,7831
10542,10545,1,7/6/2007 0:00:00,,7832
10545,10546,2,7/6/2007 0:00:00,,7833
10542,10547,1,7/6/2007 0:00:00,,7834
10547,10548,2,7/6/2007 0:00:00,,7835
10542,10549,1,7/6/2007 0:00:00,,7836
10542,10550,1,7/6/2007 0:00:00,,7837
10551,10552,1,7/6/2007 0:00:00,,7838
10552,10553,2,7/6/2007 0:00:00,,7839
10551,10554,1,7/6/2007 0:00:00,,7840
10554,10555,2,7/6/2007 0:00:00,,7841
10551,10556,1,7/6/2007 0:00:00,,7842
10557,10558,1,7/6/2007 0:00:00,7/23/2013 11:07:41,7843
10558,10559,2,7/6/2007 0:00:00,,7844
10560,10561,1,7/6/2007 0:00:00,6/4/2013 10:55:49,7845
10561,10562,2,7/6/2007 0:00:00,,7846
10560,10563,1,7/6/2007 0:00:00,6/4/2013 10:55:49,7847
10564,10565,1,7/6/2007 0:00:00,,7848
10565,10566,2,7/6/2007 0:00:00,,7849
10564,10567,1,7/6/2007 0:00:00,,7850
10564,10568,1,7/6/2007 0:00:00,,7851
10573,10574,1,7/6/2007 0:00:00,,7856
10573,10575,1,7/6/2007 0:00:00,,7857
10575,10576,2,7/6/2007 0:00:00,,7858
10573,10577,1,7/6/2007 0:00:00,,7859
10577,10578,2,7/6/2007 0:00:00,,7860
10573,10579,1,7/6/2007 0:00:00,,7861
10579,10580,2,7/6/2007 0:00:00,,7862
10581,10582,1,7/6/2007 0:00:00,12/29/2008 8:38:27,7863
10582,10583,2,7/6/2007 0:00:00,,7864
10581,10584,1,7/6/2007 0:00:00,12/29/2008 8:38:27,7865
10585,10586,1,7/6/2007 0:00:00,,7866
10586,10587,2,7/6/2007 0:00:00,,7867
10585,10588,1,7/6/2007 0:00:00,,7868
10589,10590,1,7/6/2007 0:00:00,,7869
10590,10591,2,7/6/2007 0:00:00,,7870
10592,10593,1,7/6/2007 0:00:00,1/4/2012 14:26:14,7871
10593,10594,2,7/6/2007 0:00:00,,7872
10592,10595,1,7/6/2007 0:00:00,1/4/2012 14:26:14,7873
10596,10597,1,7/6/2007 0:00:00,,7874
10598,10599,1,7/6/2007 0:00:00,1/4/2012 14:26:14,7875
10599,10600,2,7/6/2007 0:00:00,,7876
10598,10601,1,7/6/2007 0:00:00,1/4/2012 14:26:14,7877
10602,10603,1,7/6/2007 0:00:00,,7878
10603,10604,2,7/6/2007 0:00:00,,7879
10602,10605,1,7/6/2007 0:00:00,,7880
10606,10607,1,7/6/2007 0:00:00,10/18/2011 10:41:18,7881
10607,10608,2,7/6/2007 0:00:00,7/7/2008 13:49:18,7882
10606,10609,1,7/6/2007 0:00:00,10/18/2011 10:41:18,7883
10609,10610,2,7/6/2007 0:00:00,,7884
10606,10611,1,7/6/2007 0:00:00,10/18/2011 10:41:18,7885
10611,10612,2,7/6/2007 0:00:00,,7886
10606,10613,1,7/6/2007 0:00:00,10/18/2011 10:41:18,7887
10614,10615,1,7/6/2007 0:00:00,,7888
10615,10616,2,7/6/2007 0:00:00,,7889
10614,10617,1,7/6/2007 0:00:00,,7890
10618,10619,1,7/6/2007 0:00:00,,7891
10619,10620,2,7/6/2007 0:00:00,,7892
10618,10621,1,7/6/2007 0:00:00,,7893
10622,10623,1,7/6/2007 0:00:00,,7894
10623,10624,2,7/6/2007 0:00:00,,7895
10622,10625,1,7/6/2007 0:00:00,,7896
10625,10626,2,7/6/2007 0:00:00,,7897
10622,10627,1,7/6/2007 0:00:00,,7898
10628,10629,1,7/6/2007 0:00:00,,7899
10629,10630,2,7/6/2007 0:00:00,,7900
10628,10631,1,7/6/2007 0:00:00,,7901
10631,10632,2,7/6/2007 0:00:00,,7902
10628,10633,1,7/6/2007 0:00:00,,7903
10633,10634,2,7/6/2007 0:00:00,,7904
