4384,3,370,500.00,,,1,
4385,4,132,396.00,,,1,
4387,1,132,557.00,,,1,
4389,1,112,714.00,,,1,
4391,1,112,175.00,,,1,
4393,1,360,94.00,,,1,
4395,2,370,253.00,,,1,
4397,1,360,242.00,,,1,
4399,1,360,69.00,,,1,
4401,1,360,70.00,,,1,
4403,2,132,117.00,,,1,
4405,1,360,134.00,,,1,
4407,2,370,268.00,,,1,
4409,2,132,64.00,,,1,
4413,2,112,202.00,,,1,
4414,1,360,8.00,,,1,
4417,1,112,170.00,,,1,
4419,1,162,384.00,,,1,
4421,1,370,500.00,,,1,
4422,2,299,10664.00,,,1,
4424,1,113,403.00,,,1,
4426,1,360,1571.00,,,1,
4428,2,360,192.00,,,1,
4430,1,162,51.00,,,1,
4432,1,360,205.00,,,1,
4435,1,162,36.00,,,1,
4437,1,162,1388.00,,,1,
4439,1,162,1217.00,,,1,
4441,1,360,409.00,,,1,
4443,2,360,1268.00,,,1,
4445,3,360,37.00,,,1,
4447,4,360,3.00,,,1,
4449,5,370,500.00,,,1,
4450,6,299,15537.00,,,1,
4452,1,360,196.00,,,1,
4455,1,360,196.00,,,1,
4458,1,360,195.00,,,1,
4461,2,113,3675.00,,,1,
4462,1,360,699.00,,,1,
4465,1,360,213.00,,,1,
4468,1,360,244.00,,,1,
4471,1,360,74.00,,,1,
4473,2,113,1121.00,,,1,
4475,1,113,474.00,,,1,
4477,1,360,734.00,,,1,
4479,2,299,1084.00,,,1,
4481,1,360,27.00,,,1,
4483,2,360,52.00,,,1,
4485,3,360,21.00,,,1,
4487,6,370,705.00,,,1,
4488,4,360,14.00,,,1,
4490,1,360,24.00,,,1,
4493,1,360,27.00,,,1,
4496,1,360,23.00,,,1,
4499,1,360,24.00,,,1,
4502,1,360,46.00,,,1,
4505,1,360,40.00,,,1,
4508,1,360,23.00,,,1,
4511,1,360,87.00,,,1,
4513,2,370,165.00,,,1,
4515,1,360,55.00,,,1,
4517,3,370,500.00,,,1,
4518,4,132,316.00,,,1,
4519,2,360,21.00,,,1,
4522,1,360,66.00,,,1,
4525,1,360,50.00,,,1,
4528,1,162,2552.00,,,1,
4530,1,162,567.00,,,1,
4532,1,360,68.00,,,1,
4534,4,370,283.00,,,1,
4535,2,360,12.00,,,1,
4540,1,132,287.00,,,1,
4542,1,113,541.00,,,1,
4544,1,113,284.00,,,1,
4546,1,152,95.00,,,1,
4548,1,112,22.00,,,1,
4550,1,112,306.00,,,1,
4552,1,162,375.00,,,1,
4554,1,112,805.00,,,1,
4556,1,112,1914.00,,,1,
4558,1,112,103.00,,,1,
4560,1,112,217.00,,,1,
4562,1,112,123.00,,,1,
4564,1,370,326.00,,,1,
4566,1,360,571.00,,,1,
4569,1,162,54.00,,,1,
4571,1,112,1183.00,,,1,
4573,1,112,755.00,,,1,
4575,1,162,269.00,,,1,
4577,1,112,967.00,,,1,
4579,1,112,522.00,,,1,
4581,1,172,28.00,,,1,
4583,1,172,175.00,,,1,
4585,1,360,2517.00,,,1,
4588,1,360,4729.00,,,1,
4590,2,370,21052.00,,,1,
4592,1,113,318.00,,,1,
4594,1,172,1482.00,,,1,
4596,1,370,500.00,,,1,
4597,2,299,3916.00,,,1,
4599,1,360,1933.00,,,1,
4601,2,370,500.00,,,1,
4602,3,299,9145.00,,,1,
4604,1,370,177.00,,,1,
4606,1,113,840.00,,,1,
4608,1,162,159.00,,,1,
4609,2,201,220.00,,,1,
4611,1,380,8105.00,,,1,
4613,1,380,18.00,,,1,
4615,1,370,311.00,,,1,
4617,1,360,487.00,,,1,
4620,1,360,490.00,,,1,
4623,1,360,487.00,,,1,
4626,1,360,485.00,,,1,
4629,1,360,941.00,,,1,
4632,1,370,72.00,,,1,
4634,1,370,34.00,,,1,
4636,1,112,275.00,,,1,
4638,1,112,457.00,,,1,
4640,1,162,258.00,,,1,
4642,1,360,5019.00,,,1,
4645,1,360,227.00,,,1,
4648,1,360,674.00,,,1,
4651,1,360,157.00,,,1,
4654,1,172,6636.00,,,1,
4655,2,311,128.00,,,1,
4657,1,172,1138.00,,,1,
4659,1,172,2845.00,,,1,
4661,1,152,717.00,,,1,
4663,1,360,51.00,,,1,
4665,2,360,24.00,,,1,
4667,3,370,222.00,,,1,
4669,1,370,99.00,,,1,
4671,1,313,37.00,,,1,
4673,2,370,6143.00,,,1,
4674,1,360,948.00,,,1,
4677,1,360,2142.00,,,1,
4679,2,370,500.00,,,1,
4680,3,299,4905.00,,,1,
4682,1,360,999.00,,,1,
4684,2,370,500.00,,,1,
4685,3,299,1990.00,,,1,
4687,1,360,167.00,,,1,
4689,2,370,74.00,,,1,
4691,1,360,139.00,,,1,
4693,3,370,500.00,,,1,
4694,4,133,81.00,,,1,
4696,1,360,637.00,,,1,
4698,2,360,614.00,,,1,
4700,3,360,615.00,,,1,
4702,4,360,299.00,,,1,
4704,5,360,89.00,,,1,
4706,6,380,12410.00,,,1,
4708,1,162,236.00,,,1,
4710,2,370,141.00,,,1,
4711,1,360,300.00,,,1,
4714,1,360,611.00,,,1,
4716,2,370,98.00,,,1,
4718,1,360,610.00,,,1,
4720,2,370,157.00,,,1,
4726,1,360,340.00,,,1,
4729,1,360,372.00,,,1,
4732,1,360,435.00,,,1,
4734,2,370,500.00,,,1,
4735,3,162,302.00,,,1,
4737,1,380,4.00,,,1,
4740,1,360,156.00,,,1,
4747,1,360,62.00,,,1,
4749,2,162,122.00,,,1,
4751,1,360,477.00,,,1,
4753,2,370,500.00,,,1,
4754,3,162,969.00,,,1,
4756,1,360,224.00,,,1,
4758,2,360,112.00,,,1,
4762,1,360,204.00,,,1,
4764,2,370,500.00,,,1,
4765,3,133,24.00,,,1,
4767,1,360,365.00,,,1,
4769,2,370,500.00,,,1,
4770,3,162,1137.00,,,1,
4772,1,162,1236.00,,,1,
4774,1,360,331.00,,,1,
4777,1,380,1311.00,,,1,
4779,1,360,446.00,,,1,
4781,2,370,290.00,,,1,
4783,1,380,744.00,,,1,
4785,1,360,40.00,,,1,
4787,2,360,44.00,,,1,
4789,3,360,40.00,,,1,
4791,5,370,242.00,,,1,
4793,1,360,444.00,,,1,
4795,2,370,169.00,,,1,
4797,1,380,1649.00,,,1,
4799,1,360,1151.00,,,1,
4801,2,380,335.00,,,1,
4803,1,380,138.00,,,1,
4805,1,360,445.00,,,1,
4807,2,380,192.00,,,1,
4809,1,380,986.00,,,1,
4811,1,380,401.00,,,1,
4813,1,380,129.00,,,1,
4815,1,360,446.00,,,1,
4817,2,380,148.00,,,1,
4819,1,370,500.00,,,1,
4820,2,299,1169.00,,,1,
4822,1,360,404.00,,,1,
4824,2,380,117.00,,,1,
4826,1,360,322.00,,,1,
4829,1,360,321.00,,,1,
4832,1,370,500.00,,,1,
4833,2,299,1375.00,,,1,
4835,1,360,367.00,,,1,
4838,1,370,500.00,,,1,
4839,2,299,751.00,,,1,
4841,1,360,413.00,,,1,
4843,2,370,500.00,,,1,
4844,3,162,359.00,,,1,
4846,1,370,463.00,,,1,
4848,1,370,500.00,,,1,
4849,2,299,284.00,,,1,
4851,1,380,1963.00,,,1,
4853,1,380,461.00,,,1,
4855,1,380,128.00,,,1,
4857,1,360,150.00,,,1,
4859,2,380,436.00,,,1,
4861,1,360,85.00,,,1,
4863,2,360,34.00,,,1,
4865,3,380,479.00,,,1,
4875,1,380,1488.00,,,1,
4879,1,360,60.00,,,1,
4881,2,360,11.00,,,1,
4883,3,380,275.00,,,1,
4885,1,360,396.00,,,1,
4888,1,360,760.00,,,1,
4891,1,360,58.00,,,1,
4896,1,370,1596.00,,,1,
4944,3,370,500.00,,,1,
4945,4,133,268.00,,,1,
4947,1,133,177.00,,,1,
4949,1,133,12.00,,,1,
4951,1,370,500.00,,,1,
4952,2,114,1512.00,,,1,
4954,1,153,769.00,,,1,
4956,1,153,192.00,,,1,
4958,1,153,53.00,,,1,
4960,1,380,5.00,,,1,
4962,1,153,10.00,,,1,
4964,1,153,9.00,,,1,
4966,1,153,85.00,,,1,
4968,1,153,15.00,,,1,
4970,1,153,40.00,,,1,
4972,1,153,63.00,,,1,
4974,1,360,91.00,,,1,
4976,2,370,380.00,,,1,
4978,1,360,168.00,,,1,
4982,2,370,129.00,,,1,
4984,1,360,38.00,,,1,
4986,2,370,299.00,,,1,
4988,1,360,82.00,,,1,
4990,2,360,37.00,,,1,
4992,3,360,17.00,,,1,
4994,4,370,285.00,,,1,
4996,1,114,246.00,,,1,
4998,1,360,89.00,,,1,
5000,2,360,30.00,,,1,
5002,3,370,222.00,,,1,
5004,1,360,94.00,,,1,
5006,2,360,43.00,,,1,
5008,3,370,448.00,,,1,
5010,1,133,193.00,,,1,
5012,1,133,8.00,,,1,
5014,4,370,338.00,,,1,
5015,1,360,140.00,,,1,
5017,3,360,39.00,,,1,
5019,2,360,115.00,,,1,
5022,1,133,442.00,,,1,
5028,1,360,45.00,,,1,
5030,2,360,21.00,,,1,
5032,3,370,192.00,,,1,
5034,1,360,275.00,,,1,
5036,2,360,276.00,,,1,
5038,3,370,500.00,,,1,
5039,4,162,218.00,,,1,
5041,1,360,273.00,,,1,
5043,2,360,74.00,,,1,
5045,3,370,500.00,,,1,
5046,4,162,225.00,,,1,
5048,1,360,876.00,,,1,
5050,2,380,726.00,,,1,
5052,1,360,203.00,,,1,
5054,2,370,500.00,,,1,
5055,3,299,9.00,,,1,
5059,1,370,572.00,,,1,
5061,1,360,89.00,,,1,
5063,2,360,57.00,,,1,
5065,3,360,27.00,,,1,
5067,4,360,24.00,,,1,
5069,5,370,388.00,,,1,
5071,1,360,563.00,,,1,
5073,2,370,500.00,,,1,
5074,3,299,244.00,,,1,
5076,1,380,429.00,,,1,
5078,1,360,722.00,,,1,
5081,1,360,358.00,,,1,
5083,2,370,681.00,,,1,
5085,1,360,3.00,,,1,
5087,2,162,46.00,,,1,
5089,1,370,90.00,,,1,
5091,1,360,135.00,,,1,
5093,2,370,421.00,,,1,
5095,1,370,15.00,,,1,
5097,1,360,149.00,,,1,
5099,2,360,9.00,,,1,
5101,3,370,317.00,,,1,
5103,1,360,453.00,,,1,
5111,2,370,500.00,,,1,
5112,3,133,241.00,,,1,
5114,1,360,108.00,,,1,
5117,1,360,70.00,,,1,
5120,1,370,320.00,,,1,
5122,1,360,113.00,,,1,
5124,2,370,372.00,,,1,
5126,1,360,99.00,,,1,
5128,2,370,481.00,,,1,
5130,1,360,100.00,,,1,
5132,2,370,459.00,,,1,
5134,1,360,78.00,,,1,
5136,2,370,394.00,,,1,
5138,1,360,112.00,,,1,
5140,2,370,288.00,,,1,
5142,1,113,451.00,,,1,
5144,1,360,60.00,,,1,
5146,2,370,500.00,,,1,
5147,3,133,303.00,,,1,
5149,1,360,202.00,,,1,
5151,2,370,260.00,,,1,
5153,1,360,62.00,,,1,
5155,2,360,33.00,,,1,
5157,3,370,263.00,,,1,
5159,1,360,45.00,,,1,
5162,1,360,32.00,,,1,
5164,2,360,10.00,,,1,
5166,3,370,329.00,,,1,
5168,1,360,64.00,,,1,
5171,1,360,155.00,,,1,
5173,2,370,243.00,,,1,
5175,1,360,79.00,,,1,
5178,1,370,445.00,,,1,
5179,2,133,316.00,,,1,
5181,1,360,92.00,,,1,
5184,1,360,205.00,,,1,
5187,2,133,302.00,,,1,
5189,1,360,36.00,,,1,
5192,1,360,98.00,,,1,
5194,2,370,415.00,,,1,
5196,1,360,38.00,,,1,
5199,1,360,92.00,,,1,
5201,2,370,415.00,,,1,
5203,1,360,126.00,,,1,
5205,2,370,466.00,,,1,
5207,1,360,104.00,,,1,
5209,2,370,485.00,,,1,
5211,1,360,91.00,,,1,
5213,2,370,301.00,,,1,
5215,1,360,81.00,,,1,
5217,2,370,329.00,,,1,
5219,1,360,135.00,,,1,
5221,2,370,500.00,,,1,
5222,3,133,19.00,,,1,
5224,1,360,92.00,,,1,
5226,2,370,495.00,,,1,
5228,1,360,109.00,,,1,
5230,2,370,454.00,,,1,
5232,1,360,128.00,,,1,
5234,2,360,58.00,,,1,
5236,3,370,360.00,,,1,
5238,1,360,19.00,,,1,
5240,2,360,23.00,,,1,
5242,3,370,326.00,,,1,
5244,1,360,168.00,,,1,
5247,1,360,113.00,,,1,
5249,2,370,323.00,,,1,
5251,1,360,89.00,,,1,
5253,2,370,202.00,,,1,
5255,1,114,241.00,,,1,
5257,1,360,41.00,,,1,
5260,1,162,758.00,,,1,
5262,1,360,8.00,,,1,
5265,1,360,110.00,,,1,
5267,2,370,500.00,,,1,
5268,3,133,13.00,,,1,
5270,1,360,12.00,,,1,
5273,1,133,405.00,,,1,
5275,1,360,65.00,,,1,
5278,1,360,74.00,,,1,
5280,2,370,500.00,,,1,
5281,3,133,232.00,,,1,
5283,1,360,12.00,,,1,
5286,1,360,133.00,,,1,
5288,2,370,383.00,,,1,
5290,1,360,10.00,,,1,
5293,1,360,96.00,,,1,
5295,2,370,293.00,,,1,
5297,1,133,143.00,,,1,
5299,1,360,107.00,,,1,
5301,2,370,252.00,,,1,
5303,1,360,8.00,,,1,
5306,1,360,99.00,,,1,
5308,2,370,320.00,,,1,
5310,1,360,2.00,,,1,
5313,1,360,116.00,,,1,
5315,3,370,399.00,,,1,
5317,1,360,79.00,,,1,
5319,2,360,15.00,,,1,
5321,3,370,355.00,,,1,
5323,2,133,252.00,,,1,
5325,1,360,67.00,,,1,
5327,2,370,72.00,,,1,
5329,1,360,75.00,,,1,
5331,2,360,27.00,,,1,
5333,3,360,17.00,,,1,
5335,4,370,309.00,,,1,
5337,1,360,103.00,,,1,
5339,2,370,301.00,,,1,
5341,1,360,103.00,,,1,
5343,2,370,338.00,,,1,
5345,1,133,441.00,,,1,
5347,1,133,403.00,,,1,
5349,1,133,427.00,,,1,
5351,1,133,530.00,,,1,
5353,1,360,150.00,,,1,
5355,2,114,432.00,,,1,
5357,1,360,127.00,,,1,
5359,2,370,433.00,,,1,
5361,1,360,116.00,,,1,
5363,2,370,453.00,,,1,
5365,1,360,80.00,,,1,
5367,2,370,280.00,,,1,
5369,1,360,2.00,,,1,
5372,1,360,149.00,,,1,
5374,2,370,269.00,,,1,
5376,1,370,259.00,,,1,
5378,1,370,214.00,,,1,
5380,1,360,123.00,,,1,
5382,2,370,291.00,,,1,
5384,1,360,137.00,,,1,
5386,2,370,369.00,,,1,
5388,1,360,328.00,,,1,
5390,2,370,500.00,,,1,
5391,3,172,41.00,,,1,
5393,2,153,5137.00,,,1,
5395,1,360,115.00,,,1,
5397,2,360,104.00,,,1,
5399,3,360,100.00,,,1,
5401,4,360,105.00,,,1,
5403,5,370,1641.00,,,1,
5406,1,360,55.00,,,1,
5409,1,360,64.00,,,1,
5411,2,370,406.00,,,1,
5413,1,360,65.00,,,1,
5415,3,370,362.00,,,1,
5416,2,360,15.00,,,1,
5419,1,360,73.00,,,1,
5421,4,370,500.00,,,1,
5422,2,360,76.00,,,1,
5424,5,133,28.00,,,1,
5428,1,360,33.00,,,1,
5430,2,360,17.00,,,1,
5432,3,370,500.00,,,1,
5433,4,133,23.00,,,1,
5435,1,360,46.00,,,1,
5437,2,360,28.00,,,1,
5439,3,370,302.00,,,1,
5441,1,360,138.00,,,1,
5443,3,370,400.00,,,1,
5447,1,360,23.00,,,1,
5450,3,370,298.00,,,1,
5454,1,360,17.00,,,1,
5457,1,360,106.00,,,1,
5459,2,370,284.00,,,1,
5461,1,360,15.00,,,1,
5464,1,360,8.00,,,1,
5468,3,370,391.00,,,1,
5470,1,360,6.00,,,1,
5473,4,370,349.00,,,1,
5474,1,360,42.00,,,1,
5476,2,360,28.00,,,1,
5478,3,360,15.00,,,1,
5481,1,360,88.00,,,1,
5483,2,360,24.00,,,1,
5485,3,370,319.00,,,1,
5487,1,360,75.00,,,1,
5489,2,370,245.00,,,1,
5491,1,360,93.00,,,1,
5493,2,370,252.00,,,1,
5495,1,360,10.00,,,1,
5498,1,360,111.00,,,1,
5500,2,370,287.00,,,1,
5502,1,360,73.00,,,1,
5505,1,360,122.00,,,1,
5507,2,360,80.00,,,1,
5509,3,370,296.00,,,1,
5511,1,360,53.00,,,1,
5513,4,370,241.00,,,1,
5515,1,360,108.00,,,1,
5517,2,360,44.00,,,1,
5520,1,360,8.00,,,1,
5522,2,133,663.00,,,1,
5524,1,133,718.00,,,1,
5526,1,360,84.00,,,1,
5528,2,370,500.00,,,1,
5529,3,133,2.00,,,1,
5531,1,360,47.00,,,1,
5533,2,133,202.00,,,1,
5535,1,360,88.00,,,1,
5537,2,360,8.00,,,1,
5539,3,360,43.00,,,1,
5541,4,370,478.00,,,1,
5543,1,133,938.00,,,1,
5545,1,360,81.00,,,1,
5547,2,370,500.00,,,1,
5548,3,133,82.00,,,1,
5550,1,360,102.00,,,1,
5552,2,360,74.00,,,1,
5554,3,360,31.00,,,1,
5556,4,133,387.00,,,1,
5558,1,360,113.00,,,1,
5560,2,370,470.00,,,1,
5562,1,360,96.00,,,1,
5564,2,370,482.00,,,1,
5566,1,360,31.00,,,1,
5568,2,370,314.00,,,1,
5570,1,360,1392.00,,,1,
5573,1,360,1172.00,,,1,
5575,2,360,2149.00,,,1,
5577,3,360,436.00,,,1,
5579,4,360,241.00,,,1,
5581,5,360,170.00,,,1,
5583,6,360,4.00,,,1,
5585,7,360,18.00,,,1,
5587,8,370,500.00,,,1,
5588,9,299,9620.00,,,1,
5590,1,360,7.00,,,1,
5592,2,162,144.00,,,1,
5594,1,360,126.00,,,1,
5596,2,360,103.00,,,1,
5598,3,360,122.00,,,1,
5600,4,360,103.00,,,1,
5602,5,360,182.00,,,1,
5604,6,360,194.00,,,1,
5606,7,360,284.00,,,1,
5608,8,360,211.00,,,1,
5610,9,360,231.00,,,1,
5612,11,370,500.00,,,1,
5613,12,162,6635.00,,,1,
5615,1,360,351.00,,,1,
5618,1,360,186.00,,,1,
5620,2,360,180.00,,,1,
5622,3,360,220.00,,,1,
5624,4,360,178.00,,,1,
5626,5,360,202.00,,,1,
5628,6,360,104.00,,,1,
5630,7,360,105.00,,,1,
5632,8,360,104.00,,,1,
5634,9,360,106.00,,,1,
5636,12,370,500.00,,,1,
5637,13,162,7798.00,,,1,
5639,1,360,362.00,,,1,
5641,2,370,500.00,,,1,
5642,3,133,2111.00,,,1,
5644,1,360,137.00,,,1,
5652,3,360,27.00,,,1,
5654,5,133,1486.00,,,1,
5656,1,360,72.00,,,1,
5659,1,360,42.00,,,1,
5662,1,360,44.00,,,1,
5668,1,360,236.00,,,1,
5670,2,370,456.00,,,1,
5672,1,360,268.00,,,1,
5674,2,360,61.00,,,1,
5676,3,370,500.00,,,1,
5677,4,162,113.00,,,1,
5679,1,133,656.00,,,1,
5681,1,360,269.00,,,1,
5684,10,133,607.00,,,1,
5685,1,360,36.00,,,1,
5687,2,360,39.00,,,1,
5689,3,360,37.00,,,1,
5691,4,360,37.00,,,1,
5693,5,360,35.00,,,1,
5695,6,360,37.00,,,1,
5697,7,360,36.00,,,1,
5699,8,360,35.00,,,1,
5704,1,360,700.00,,,1,
5706,3,370,500.00,,,1,
5707,4,133,348.00,,,1,
5709,2,132,4884.00,,,1,
5713,1,360,228.00,,,1,
5716,1,360,225.00,,,1,
5719,1,360,231.00,,,1,
5722,1,360,233.00,,,1,
5725,1,360,226.00,,,1,
5728,1,360,180.00,,,1,
5730,2,360,38.00,,,1,
5732,3,360,23.00,,,1,
5734,4,360,16.00,,,1,
5736,5,360,23.00,,,1,
5738,6,360,8.00,,,1,
5740,9,370,500.00,,,1,
5741,10,133,719.00,,,1,
5743,1,360,454.00,,,1,
5745,2,360,19.00,,,1,
5747,3,360,7.00,,,1,
5751,5,370,500.00,,,1,
5752,6,133,369.00,,,1,
5754,1,360,187.00,,,1,
5759,6,162,1202.00,,,1,
5761,1,360,1667.00,,,1,
5764,1,360,1057.00,,,1,
5766,2,370,500.00,,,1,
5767,3,299,3937.00,,,1,
5769,1,360,892.00,,,1,
5771,2,370,500.00,,,1,
5772,3,299,1406.00,,,1,
5774,1,360,335.00,,,1,
5777,1,380,19.00,,,1,
5779,1,370,87.00,,,1,
5781,1,360,12.00,,,1,
5783,2,133,339.00,,,1,
5785,1,133,34.00,,,1,
5787,1,360,50.00,,,1,
5790,1,360,88.00,,,1,
5793,1,360,72.00,,,1,
5796,1,360,40.00,,,1,
5799,1,133,353.00,,,1,
5801,1,133,39.00,,,1,
5803,1,360,66.00,,,1,
5806,1,360,20.00,,,1,
5809,1,360,125.00,,,1,
5811,2,360,69.00,,,1,
5813,3,370,500.00,,,1,
5814,4,133,57.00,,,1,
5816,1,133,195.00,,,1,
5818,1,133,18.00,,,1,
5820,1,360,167.00,,,1,
5822,2,370,305.00,,,1,
5824,1,301,8540.00,,,1,
5826,1,301,42.00,,,1,
5828,1,301,246.00,,,1,
5830,1,360,5.00,,,1,
5832,2,301,1141.00,,,1,
5834,1,301,333.00,,,1,
5836,1,360,360.00,,,1,
5838,2,370,426.00,,,1,
5840,1,370,44.00,,,1,
5842,1,360,461.00,,,1,
5845,1,370,375.00,,,1,
5847,1,370,500.00,,,1,
5848,2,299,558.00,,,1,
5851,2,360,671.00,,,1,
5852,3,360,258.00,,,1,
5854,4,325,20.00,,,1,
5855,1,360,2813.00,,,1,
5858,1,360,265.00,,,1,
5860,2,370,500.00,,,1,
5861,3,162,118.00,,,1,
5863,1,360,475.00,,,1,
5865,2,360,435.00,,,1,
5867,3,360,306.00,,,1,
5869,4,360,302.00,,,1,
5871,5,370,500.00,,,1,
5872,6,162,3495.00,,,1,
5874,1,360,37.00,,,1,
5876,2,162,29.00,,,1,
5878,1,162,36.00,,,1,
5880,1,360,60.00,,,1,
5883,1,360,1012.00,,,1,
5886,1,360,118.00,,,1,
5888,2,370,425.00,,,1,
5890,1,360,88.00,,,1,
5892,2,370,392.00,,,1,
5894,1,360,246.00,,,1,
5896,2,370,345.00,,,1,
5898,1,162,2417.00,,,1,
5902,2,153,655.00,,,1,
5904,1,360,545.00,,,1,
5906,2,370,469.00,,,1,
5908,1,133,981.00,,,1,
5910,1,360,433.00,,,1,
5912,2,360,31.00,,,1,
5914,3,370,411.00,,,1,
5918,2,360,68.00,,,1,
5920,3,370,500.00,,,1,
5921,4,133,887.00,,,1,
5923,1,360,551.00,,,1,
5925,2,360,121.00,,,1,
5927,3,370,500.00,,,1,
5928,4,299,4917.00,,,1,
5930,1,360,375.00,,,1,
5932,4,370,500.00,,,1,
5933,5,162,1936.00,,,1,
5935,1,360,1345.00,,,1,
5937,3,370,500.00,,,1,
5938,4,299,7046.00,,,1,
5940,1,360,3176.00,,,1,
5943,1,360,6.00,,,1,
5945,2,133,168.00,,,1,
5947,1,360,851.00,,,1,
5949,2,299,2394.00,,,1,
5951,1,360,717.00,,,1,
5954,1,370,3586.00,,,1,
5956,1,360,56.00,,,1,
5959,1,370,179.00,,,1,
5961,2,370,1754.00,,,1,
5962,1,360,706.00,,,1,
5968,1,360,96.00,,,1,
5970,2,360,50.00,,,1,
5972,3,360,12.00,,,1,
5974,4,360,22.00,,,1,
5976,5,370,500.00,,,1,
5977,6,133,317.00,,,1,
5979,3,133,1304.00,,,1,
5980,1,360,23.00,,,1,
5989,1,360,82.00,,,1,
5991,2,360,21.00,,,1,
5993,3,370,500.00,,,1,
5994,4,133,34.00,,,1,
5996,1,360,11.00,,,1,
5998,2,133,1057.00,,,1,
5999,3,173,185.00,,,1,
6001,1,114,2175.00,,,1,
6003,1,173,152.00,,,1,
6005,1,173,163.00,,,1,
6007,1,360,79.00,,,1,
6009,2,360,23.00,,,1,
6011,3,370,437.00,,,1,
6013,1,114,3680.00,,,1,
6014,2,173,85.00,,,1,
6016,1,173,53.00,,,1,
6018,1,360,80.00,,,1,
6020,2,370,352.00,,,1,
6022,1,114,601.00,,,1,
6024,1,114,3652.00,,,1,
6026,1,173,300.00,,,1,
6028,1,174,820.00,,,1,
6030,1,380,3102.00,,,1,
6032,1,380,3352.00,,,1,
6034,1,114,737.00,,,1,
6036,1,114,947.00,,,1,
6038,1,114,70.00,,,1,
6040,1,114,46.00,,,1,
6042,1,114,5601.00,,,1,
6044,1,360,11952.00,,,1,
6047,1,360,18014.00,,,1,
6049,2,370,500.00,,,1,
6050,3,299,37069.00,,,1,
6052,1,360,2249.00,,,1,
6055,1,360,142.00,,,1,
6057,2,370,322.00,,,1,
6059,1,360,2086.00,,,1,
6062,1,360,1331.00,,,1,
6065,1,360,516.00,,,1,
6068,1,360,113.00,,,1,
6071,1,360,150.00,,,1,
6074,1,360,156.00,,,1,
6077,1,360,92.00,,,1,
6080,1,360,73.00,,,1,
6083,1,360,277.00,,,1,
6086,1,370,475.00,,,1,
6088,1,360,50.00,,,1,
6090,2,370,119.00,,,1,
6092,1,370,184.00,,,1,
6094,2,360,3880.00,,,1,
6097,1,360,89.00,,,1,
6099,2,370,370.00,,,1,
6101,1,360,22.00,,,1,
6104,1,360,79.00,,,1,
6106,2,370,359.00,,,1,
6108,1,360,16.00,,,1,
6111,1,360,108.00,,,1,
6113,2,370,334.00,,,1,
6115,1,360,92.00,,,1,
6117,2,360,40.00,,,1,
6119,3,370,306.00,,,1,
6121,1,360,335.00,,,1,
6127,1,360,4.00,,,1,
6130,1,360,20.00,,,1,
6133,1,360,23.00,,,1,
6136,1,360,23.00,,,1,
6139,1,360,347.00,,,1,
6142,1,360,338.00,,,1,
6145,1,360,345.00,,,1,
6148,1,360,320.00,,,1,
6151,1,360,92.00,,,1,
6154,4,370,133.00,,,1,
6155,1,360,71.00,,,1,
6157,2,360,42.00,,,1,
6160,1,360,77.00,,,1,
6162,2,360,38.00,,,1,
6164,3,370,500.00,,,1,
6165,4,133,876.00,,,1,
6167,1,133,66.00,,,1,
6169,1,360,99.00,,,1,
6171,2,370,500.00,,,1,
6172,3,162,712.00,,,1,
6174,1,360,73.00,,,1,
6176,2,360,51.00,,,1,
6178,3,370,500.00,,,1,
6179,4,133,197.00,,,1,
6181,1,380,6208.00,,,1,
6183,1,380,840.00,,,1,
6185,1,114,1326.00,,,1,
6187,1,114,767.00,,,1,
6189,1,114,77.00,,,1,
6191,1,360,85.00,,,1,
6193,2,360,11.00,,,1,
6195,3,370,500.00,,,1,
6196,4,133,379.00,,,1,
6198,1,360,77.00,,,1,
6200,2,360,47.00,,,1,
6202,3,360,108.00,,,1,
6204,4,370,475.00,,,1,
6207,2,133,6630.00,,,1,
6209,1,133,58.00,,,1,
6211,1,133,37.00,,,1,
6213,1,133,19.00,,,1,
6215,1,143,1088.00,,,1,
6217,1,133,961.00,,,1,
6219,1,114,1876.00,,,1,
6221,1,360,33.00,,,1,
6223,3,162,3767.00,,,1,
6225,1,114,5829.00,,,1,
6227,1,114,923.00,,,1,
6229,1,173,1836.00,,,1,
6231,1,173,1719.00,,,1,
6233,1,143,1314.00,,,1,
6235,1,161,4438.00,,,1,
6236,2,212,39.00,,,1,
6239,1,161,679.00,,,1,
6241,1,360,82.00,,,1,
6243,2,360,85.00,,,1,
6245,3,162,1153.00,,,1,
6247,1,114,4599.00,,,1,
6248,2,212,12277.00,,,1,
6249,3,299,87.00,,,1,
6251,1,162,1780.00,,,1,
6253,1,114,25.00,,,1,
6255,1,162,6.00,,,1,
6257,1,114,3085.00,,,1,
6259,1,114,1503.00,,,1,
6261,1,114,847.00,,,1,
6263,1,114,3.00,,,1,
6265,1,154,1781.00,,,1,
6267,1,114,3511.00,,,1,
6269,1,114,4796.00,,,1,
6271,1,114,1280.00,,,1,
6273,1,114,1068.00,,,1,
6275,1,114,105.00,,,1,
6277,1,360,337.00,,,1,
6280,1,114,4207.00,,,1,
6282,1,114,1164.00,,,1,
6284,1,114,691.00,,,1,
6286,1,114,843.00,,,1,
6288,1,114,77.00,,,1,
6290,1,360,330.00,,,1,
6293,3,380,17126.00,,,1,
6297,1,360,77.00,,,1,
6299,2,360,6.00,,,1,
